Country,State,City,Organization,lastupdate,Avg,Max,Min,Pollutant_Name,Predominant_Parameter,AQI_Value
India,Kerala,Ernakulam,"Kacheripady, Ernakulam - Kerala PCB",14-09-2021 10:00,19,55,1,PM2.5,CO,33
India,Kerala,Ernakulam,"Kacheripady, Ernakulam - Kerala PCB",14-09-2021 10:00,32,60,10,PM10,CO,33
India,Kerala,Ernakulam,"Kacheripady, Ernakulam - Kerala PCB",14-09-2021 10:00,13,13,12,NO2,CO,33
India,Kerala,Ernakulam,"Kacheripady, Ernakulam - Kerala PCB",14-09-2021 10:00,2,2,1,NH3,CO,33
India,Kerala,Ernakulam,"Kacheripady, Ernakulam - Kerala PCB",14-09-2021 10:00,3,3,2,SO2,CO,33
India,Kerala,Ernakulam,"Kacheripady, Ernakulam - Kerala PCB",14-09-2021 10:00,33,57,31,CO,CO,33
India,Kerala,Kochi,"Vyttila, Kochi - Kerala PCB",14-09-2021 10:00,26,45,8,PM2.5,CO,35
India,Kerala,Kochi,"Vyttila, Kochi - Kerala PCB",14-09-2021 10:00,35,54,16,PM10,CO,35
India,Kerala,Kochi,"Vyttila, Kochi - Kerala PCB",14-09-2021 10:00,13,16,6,NO2,CO,35
India,Kerala,Kochi,"Vyttila, Kochi - Kerala PCB",14-09-2021 10:00,2,3,1,NH3,CO,35
India,Kerala,Kochi,"Vyttila, Kochi - Kerala PCB",14-09-2021 10:00,11,26,2,SO2,CO,35
India,Kerala,Kochi,"Vyttila, Kochi - Kerala PCB",14-09-2021 10:00,35,85,27,CO,CO,35
India,Kerala,Kochi,"Vyttila, Kochi - Kerala PCB",14-09-2021 10:00,1,3,1,OZONE,CO,35
India,Kerala,Kollam,"Polayathode, Kollam - Kerala PCB",14-09-2021 10:00,42,43,41,PM2.5,CO,99
India,Kerala,Kollam,"Polayathode, Kollam - Kerala PCB",14-09-2021 10:00,68,120,43,PM10,CO,99
India,Kerala,Kollam,"Polayathode, Kollam - Kerala PCB",14-09-2021 10:00,50,86,20,NO2,CO,99
India,Kerala,Kollam,"Polayathode, Kollam - Kerala PCB",14-09-2021 10:00,NA,NA,NA,SO2,CO,99
India,Kerala,Kollam,"Polayathode, Kollam - Kerala PCB",14-09-2021 10:00,99,101,98,CO,CO,99
India,Kerala,Kollam,"Polayathode, Kollam - Kerala PCB",14-09-2021 10:00,4,11,2,OZONE,CO,99
India,Kerala,Kozhikode,"Palayam, Kozhikode - Kerala PCB",14-09-2021 10:00,38,108,10,PM2.5,PM10,52
India,Kerala,Kozhikode,"Palayam, Kozhikode - Kerala PCB",14-09-2021 10:00,52,115,31,PM10,PM10,52
India,Kerala,Kozhikode,"Palayam, Kozhikode - Kerala PCB",14-09-2021 10:00,4,9,1,NO2,PM10,52
India,Kerala,Kozhikode,"Palayam, Kozhikode - Kerala PCB",14-09-2021 10:00,1,1,1,NH3,PM10,52
India,Kerala,Kozhikode,"Palayam, Kozhikode - Kerala PCB",14-09-2021 10:00,5,6,3,SO2,PM10,52
India,Kerala,Kozhikode,"Palayam, Kozhikode - Kerala PCB",14-09-2021 10:00,18,72,2,CO,PM10,52
India,Kerala,Kozhikode,"Palayam, Kozhikode - Kerala PCB",14-09-2021 10:00,6,8,5,OZONE,PM10,52
India,Kerala,Thiruvananthapuram,"Kariavattom, Thiruvananthapuram - Kerala PCB",14-09-2021 10:00,22,52,8,PM2.5,PM10,45
India,Kerala,Thiruvananthapuram,"Kariavattom, Thiruvananthapuram - Kerala PCB",14-09-2021 10:00,45,54,34,PM10,PM10,45
India,Kerala,Thiruvananthapuram,"Kariavattom, Thiruvananthapuram - Kerala PCB",14-09-2021 10:00,16,21,11,NO2,PM10,45
India,Kerala,Thiruvananthapuram,"Kariavattom, Thiruvananthapuram - Kerala PCB",14-09-2021 10:00,2,6,1,NH3,PM10,45
India,Kerala,Thiruvananthapuram,"Kariavattom, Thiruvananthapuram - Kerala PCB",14-09-2021 10:00,4,6,2,SO2,PM10,45
India,Kerala,Thiruvananthapuram,"Kariavattom, Thiruvananthapuram - Kerala PCB",14-09-2021 10:00,16,42,15,CO,PM10,45
India,Kerala,Thiruvananthapuram,"Kariavattom, Thiruvananthapuram - Kerala PCB",14-09-2021 10:00,40,43,38,OZONE,PM10,45
India,Kerala,Thiruvananthapuram,"Plammoodu, Thiruvananthapuram - Kerala PCB",14-09-2021 10:00,NA,NA,NA,PM2.5,CO,35
India,Kerala,Thiruvananthapuram,"Plammoodu, Thiruvananthapuram - Kerala PCB",14-09-2021 10:00,22,36,11,PM10,CO,35
India,Kerala,Thiruvananthapuram,"Plammoodu, Thiruvananthapuram - Kerala PCB",14-09-2021 10:00,7,103,1,NO2,CO,35
India,Kerala,Thiruvananthapuram,"Plammoodu, Thiruvananthapuram - Kerala PCB",14-09-2021 10:00,NA,NA,NA,NH3,CO,35
India,Kerala,Thiruvananthapuram,"Plammoodu, Thiruvananthapuram - Kerala PCB",14-09-2021 10:00,14,17,9,SO2,CO,35
India,Kerala,Thiruvananthapuram,"Plammoodu, Thiruvananthapuram - Kerala PCB",14-09-2021 10:00,35,95,30,CO,CO,35
India,Kerala,Thiruvananthapuram,"Plammoodu, Thiruvananthapuram - Kerala PCB",14-09-2021 10:00,16,28,11,OZONE,CO,35
India,Madhya Pradesh,Bhopal,"T T Nagar, Bhopal - MPPCB",14-09-2021 10:00,32,53,22,PM2.5,PM10,47
India,Madhya Pradesh,Bhopal,"T T Nagar, Bhopal - MPPCB",14-09-2021 10:00,47,81,28,PM10,PM10,47
India,Madhya Pradesh,Bhopal,"T T Nagar, Bhopal - MPPCB",14-09-2021 10:00,30,44,22,NO2,PM10,47
India,Madhya Pradesh,Bhopal,"T T Nagar, Bhopal - MPPCB",14-09-2021 10:00,2,3,1,NH3,PM10,47
India,Madhya Pradesh,Bhopal,"T T Nagar, Bhopal - MPPCB",14-09-2021 10:00,23,41,7,SO2,PM10,47
India,Madhya Pradesh,Bhopal,"T T Nagar, Bhopal - MPPCB",14-09-2021 10:00,30,92,14,CO,PM10,47
India,Madhya Pradesh,Bhopal,"T T Nagar, Bhopal - MPPCB",14-09-2021 10:00,30,47,12,OZONE,PM10,47
India,Madhya Pradesh,Dewas,"Bhopal Chauraha, Dewas - MPPCB",14-09-2021 10:00,20,32,8,PM2.5,CO,31
India,Madhya Pradesh,Dewas,"Bhopal Chauraha, Dewas - MPPCB",14-09-2021 10:00,29,42,12,PM10,CO,31
India,Madhya Pradesh,Dewas,"Bhopal Chauraha, Dewas - MPPCB",14-09-2021 10:00,11,31,6,NO2,CO,31
India,Madhya Pradesh,Dewas,"Bhopal Chauraha, Dewas - MPPCB",14-09-2021 10:00,6,9,4,NH3,CO,31
India,Madhya Pradesh,Dewas,"Bhopal Chauraha, Dewas - MPPCB",14-09-2021 10:00,15,36,3,SO2,CO,31
India,Madhya Pradesh,Dewas,"Bhopal Chauraha, Dewas - MPPCB",14-09-2021 10:00,31,36,8,CO,CO,31
India,Madhya Pradesh,Dewas,"Bhopal Chauraha, Dewas - MPPCB",14-09-2021 10:00,7,23,2,OZONE,CO,31
India,Madhya Pradesh,Gwalior,"City Center, Gwalior - MPPCB",14-09-2021 10:00,16,33,5,PM2.5,PM10,28
India,Madhya Pradesh,Gwalior,"City Center, Gwalior - MPPCB",14-09-2021 10:00,28,43,16,PM10,PM10,28
India,Madhya Pradesh,Gwalior,"City Center, Gwalior - MPPCB",14-09-2021 10:00,17,46,8,NO2,PM10,28
India,Madhya Pradesh,Gwalior,"City Center, Gwalior - MPPCB",14-09-2021 10:00,2,2,1,NH3,PM10,28
India,Madhya Pradesh,Gwalior,"City Center, Gwalior - MPPCB",14-09-2021 10:00,11,13,10,SO2,PM10,28
India,Madhya Pradesh,Gwalior,"City Center, Gwalior - MPPCB",14-09-2021 10:00,16,50,11,CO,PM10,28
India,Madhya Pradesh,Gwalior,"City Center, Gwalior - MPPCB",14-09-2021 10:00,20,39,5,OZONE,PM10,28
India,Madhya Pradesh,Gwalior,"Phool Bagh, Gwalior - Mondelez Ind. Food",14-09-2021 10:00,36,79,2,PM2.5,PM2.5,36
India,Madhya Pradesh,Gwalior,"Phool Bagh, Gwalior - Mondelez Ind. Food",14-09-2021 10:00,NA,NA,NA,PM10,PM2.5,36
India,Madhya Pradesh,Gwalior,"Phool Bagh, Gwalior - Mondelez Ind. Food",14-09-2021 10:00,1,1,1,SO2,PM2.5,36
India,Madhya Pradesh,Gwalior,"Phool Bagh, Gwalior - Mondelez Ind. Food",14-09-2021 10:00,22,51,12,CO,PM2.5,36
India,Madhya Pradesh,Indore,"Chhoti Gwaltoli, Indore - MPPCB",14-09-2021 10:00,27,53,10,PM2.5,NO2,44
India,Madhya Pradesh,Indore,"Chhoti Gwaltoli, Indore - MPPCB",14-09-2021 10:00,43,89,17,PM10,NO2,44
India,Madhya Pradesh,Indore,"Chhoti Gwaltoli, Indore - MPPCB",14-09-2021 10:00,44,80,27,NO2,NO2,44
India,Madhya Pradesh,Indore,"Chhoti Gwaltoli, Indore - MPPCB",14-09-2021 10:00,3,4,2,NH3,NO2,44
India,Madhya Pradesh,Indore,"Chhoti Gwaltoli, Indore - MPPCB",14-09-2021 10:00,15,18,12,SO2,NO2,44
India,Madhya Pradesh,Indore,"Chhoti Gwaltoli, Indore - MPPCB",14-09-2021 10:00,32,119,19,CO,NO2,44
India,Madhya Pradesh,Indore,"Chhoti Gwaltoli, Indore - MPPCB",14-09-2021 10:00,25,57,3,OZONE,NO2,44
India,Madhya Pradesh,Jabalpur,"Marhatal, Jabalpur - MPPCB",14-09-2021 10:00,30,70,7,PM2.5,PM10,45
India,Madhya Pradesh,Jabalpur,"Marhatal, Jabalpur - MPPCB",14-09-2021 10:00,45,86,22,PM10,PM10,45
India,Madhya Pradesh,Jabalpur,"Marhatal, Jabalpur - MPPCB",14-09-2021 10:00,29,57,15,NO2,PM10,45
India,Madhya Pradesh,Jabalpur,"Marhatal, Jabalpur - MPPCB",14-09-2021 10:00,3,4,1,NH3,PM10,45
India,Madhya Pradesh,Jabalpur,"Marhatal, Jabalpur - MPPCB",14-09-2021 10:00,13,14,12,SO2,PM10,45
India,Madhya Pradesh,Jabalpur,"Marhatal, Jabalpur - MPPCB",14-09-2021 10:00,16,106,10,CO,PM10,45
India,Madhya Pradesh,Jabalpur,"Marhatal, Jabalpur - MPPCB",14-09-2021 10:00,23,54,19,OZONE,PM10,45
India,Madhya Pradesh,Katni,"Gole Bazar, Katni - MPPCB",14-09-2021 10:00,28,52,5,PM2.5,PM10,45
India,Madhya Pradesh,Katni,"Gole Bazar, Katni - MPPCB",14-09-2021 10:00,45,101,24,PM10,PM10,45
India,Madhya Pradesh,Katni,"Gole Bazar, Katni - MPPCB",14-09-2021 10:00,23,33,13,NO2,PM10,45
India,Madhya Pradesh,Katni,"Gole Bazar, Katni - MPPCB",14-09-2021 10:00,3,3,2,NH3,PM10,45
India,Madhya Pradesh,Katni,"Gole Bazar, Katni - MPPCB",14-09-2021 10:00,12,21,2,SO2,PM10,45
India,Madhya Pradesh,Katni,"Gole Bazar, Katni - MPPCB",14-09-2021 10:00,28,69,24,CO,PM10,45
India,Madhya Pradesh,Katni,"Gole Bazar, Katni - MPPCB",14-09-2021 10:00,18,56,4,OZONE,PM10,45
India,Madhya Pradesh,Maihar,"Sahilara, Maihar - KJS Cements",14-09-2021 10:00,NA,NA,NA,PM2.5,,
India,Madhya Pradesh,Maihar,"Sahilara, Maihar - KJS Cements",14-09-2021 10:00,NA,NA,NA,PM10,,
India,Madhya Pradesh,Maihar,"Sahilara, Maihar - KJS Cements",14-09-2021 10:00,NA,NA,NA,NO2,,
India,Madhya Pradesh,Maihar,"Sahilara, Maihar - KJS Cements",14-09-2021 10:00,NA,NA,NA,SO2,,
India,Madhya Pradesh,Maihar,"Sahilara, Maihar - KJS Cements",14-09-2021 10:00,16,17,11,CO,,
India,Madhya Pradesh,Mandideep,"Sector-D Industrial Area, Mandideep - MPPCB",14-09-2021 10:00,45,83,29,PM2.5,PM10,52
India,Madhya Pradesh,Mandideep,"Sector-D Industrial Area, Mandideep - MPPCB",14-09-2021 10:00,52,87,28,PM10,PM10,52
India,Madhya Pradesh,Mandideep,"Sector-D Industrial Area, Mandideep - MPPCB",14-09-2021 10:00,20,33,9,NO2,PM10,52
India,Madhya Pradesh,Mandideep,"Sector-D Industrial Area, Mandideep - MPPCB",14-09-2021 10:00,3,4,3,NH3,PM10,52
India,Madhya Pradesh,Mandideep,"Sector-D Industrial Area, Mandideep - MPPCB",14-09-2021 10:00,39,121,8,SO2,PM10,52
India,Madhya Pradesh,Mandideep,"Sector-D Industrial Area, Mandideep - MPPCB",14-09-2021 10:00,51,90,26,CO,PM10,52
India,Madhya Pradesh,Mandideep,"Sector-D Industrial Area, Mandideep - MPPCB",14-09-2021 10:00,14,22,9,OZONE,PM10,52
India,Madhya Pradesh,Pithampur,"Sector-2 Industrial Area, Pithampur - MPPCB",14-09-2021 10:00,48,99,23,PM2.5,PM10,74
India,Madhya Pradesh,Pithampur,"Sector-2 Industrial Area, Pithampur - MPPCB",14-09-2021 10:00,74,94,66,PM10,PM10,74
India,Madhya Pradesh,Pithampur,"Sector-2 Industrial Area, Pithampur - MPPCB",14-09-2021 10:00,26,34,20,NO2,PM10,74
India,Madhya Pradesh,Pithampur,"Sector-2 Industrial Area, Pithampur - MPPCB",14-09-2021 10:00,2,3,2,NH3,PM10,74
India,Madhya Pradesh,Pithampur,"Sector-2 Industrial Area, Pithampur - MPPCB",14-09-2021 10:00,16,23,11,SO2,PM10,74
India,Madhya Pradesh,Pithampur,"Sector-2 Industrial Area, Pithampur - MPPCB",14-09-2021 10:00,43,49,32,CO,PM10,74
India,Madhya Pradesh,Pithampur,"Sector-2 Industrial Area, Pithampur - MPPCB",14-09-2021 10:00,19,58,7,OZONE,PM10,74
India,Madhya Pradesh,Ratlam,"Shasthri Nagar, Ratlam - IPCA Lab",14-09-2021 10:00,34,71,9,PM2.5,PM10,48
India,Madhya Pradesh,Ratlam,"Shasthri Nagar, Ratlam - IPCA Lab",14-09-2021 10:00,48,91,4,PM10,PM10,48
India,Madhya Pradesh,Ratlam,"Shasthri Nagar, Ratlam - IPCA Lab",14-09-2021 10:00,14,26,6,NO2,PM10,48
India,Madhya Pradesh,Ratlam,"Shasthri Nagar, Ratlam - IPCA Lab",14-09-2021 10:00,9,10,8,SO2,PM10,48
India,Madhya Pradesh,Sagar,"Deen Dayal Nagar, Sagar - MPPCB",14-09-2021 10:00,18,30,11,PM2.5,NO2,22
India,Madhya Pradesh,Sagar,"Deen Dayal Nagar, Sagar - MPPCB",14-09-2021 10:00,22,22,22,NO2,NO2,22
India,Madhya Pradesh,Sagar,"Deen Dayal Nagar, Sagar - MPPCB",14-09-2021 10:00,8,9,5,SO2,NO2,22
India,Madhya Pradesh,Sagar,"Deen Dayal Nagar, Sagar - MPPCB",14-09-2021 10:00,20,40,1,CO,NO2,22
India,Madhya Pradesh,Satna,"Bandhavgar Colony, Satna - Birla Cement",14-09-2021 10:00,27,28,26,PM2.5,PM10,44
India,Madhya Pradesh,Satna,"Bandhavgar Colony, Satna - Birla Cement",14-09-2021 10:00,44,50,40,PM10,PM10,44
India,Madhya Pradesh,Satna,"Bandhavgar Colony, Satna - Birla Cement",14-09-2021 10:00,14,15,12,SO2,PM10,44
India,Madhya Pradesh,Satna,"Bandhavgar Colony, Satna - Birla Cement",14-09-2021 10:00,6,6,6,CO,PM10,44
India,Madhya Pradesh,Singrauli,"Vindhyachal STPS, Singrauli - MPPCB",14-09-2021 10:00,31,50,15,PM2.5,SO2,91
India,Madhya Pradesh,Singrauli,"Vindhyachal STPS, Singrauli - MPPCB",14-09-2021 10:00,69,111,35,PM10,SO2,91
India,Madhya Pradesh,Singrauli,"Vindhyachal STPS, Singrauli - MPPCB",14-09-2021 10:00,32,37,26,NO2,SO2,91
India,Madhya Pradesh,Singrauli,"Vindhyachal STPS, Singrauli - MPPCB",14-09-2021 10:00,7,8,5,NH3,SO2,91
India,Madhya Pradesh,Singrauli,"Vindhyachal STPS, Singrauli - MPPCB",14-09-2021 10:00,91,122,35,SO2,SO2,91
India,Madhya Pradesh,Singrauli,"Vindhyachal STPS, Singrauli - MPPCB",14-09-2021 10:00,45,48,26,CO,SO2,91
India,Madhya Pradesh,Singrauli,"Vindhyachal STPS, Singrauli - MPPCB",14-09-2021 10:00,11,25,9,OZONE,SO2,91
India,Madhya Pradesh,Ujjain,"Mahakaleshwar Temple, Ujjain - MPPCB",14-09-2021 10:00,33,131,18,PM2.5,PM10,80
India,Madhya Pradesh,Ujjain,"Mahakaleshwar Temple, Ujjain - MPPCB",14-09-2021 10:00,80,220,52,PM10,PM10,80
India,Madhya Pradesh,Ujjain,"Mahakaleshwar Temple, Ujjain - MPPCB",14-09-2021 10:00,11,19,7,NO2,PM10,80
India,Madhya Pradesh,Ujjain,"Mahakaleshwar Temple, Ujjain - MPPCB",14-09-2021 10:00,3,4,2,NH3,PM10,80
India,Madhya Pradesh,Ujjain,"Mahakaleshwar Temple, Ujjain - MPPCB",14-09-2021 10:00,7,77,1,SO2,PM10,80
India,Madhya Pradesh,Ujjain,"Mahakaleshwar Temple, Ujjain - MPPCB",14-09-2021 10:00,28,46,21,CO,PM10,80
India,Madhya Pradesh,Ujjain,"Mahakaleshwar Temple, Ujjain - MPPCB",14-09-2021 10:00,30,77,20,OZONE,PM10,80
India,Maharashtra,Aurangabad,"More Chowk Waluj, Aurangabad - MPCB",14-09-2021 10:00,31,68,13,PM2.5,PM10,478
India,Maharashtra,Aurangabad,"More Chowk Waluj, Aurangabad - MPCB",14-09-2021 10:00,478,478,478,PM10,PM10,478
India,Maharashtra,Aurangabad,"More Chowk Waluj, Aurangabad - MPCB",14-09-2021 10:00,6,7,4,NO2,PM10,478
India,Maharashtra,Aurangabad,"More Chowk Waluj, Aurangabad - MPCB",14-09-2021 10:00,19,23,16,SO2,PM10,478
India,Maharashtra,Aurangabad,"More Chowk Waluj, Aurangabad - MPCB",14-09-2021 10:00,62,65,56,CO,PM10,478
India,Maharashtra,Aurangabad,"More Chowk Waluj, Aurangabad - MPCB",14-09-2021 10:00,7,21,3,OZONE,PM10,478
India,Maharashtra,Chandrapur,"Chandrapur, Chandrapur - MPCB",14-09-2021 10:00,8,20,2,PM2.5,OZONE,16
India,Maharashtra,Chandrapur,"Chandrapur, Chandrapur - MPCB",14-09-2021 10:00,16,32,3,PM10,OZONE,16
India,Maharashtra,Chandrapur,"Chandrapur, Chandrapur - MPCB",14-09-2021 10:00,12,15,10,NO2,OZONE,16
India,Maharashtra,Chandrapur,"Chandrapur, Chandrapur - MPCB",14-09-2021 10:00,1,2,1,NH3,OZONE,16
India,Maharashtra,Chandrapur,"Chandrapur, Chandrapur - MPCB",14-09-2021 10:00,4,7,2,SO2,OZONE,16
India,Maharashtra,Chandrapur,"Chandrapur, Chandrapur - MPCB",14-09-2021 10:00,7,13,4,CO,OZONE,16
India,Maharashtra,Chandrapur,"Chandrapur, Chandrapur - MPCB",14-09-2021 10:00,16,17,10,OZONE,OZONE,16
India,Maharashtra,Chandrapur,"MIDC Khutala, Chandrapur - MPCB",14-09-2021 10:00,7,17,4,PM2.5,CO,16
India,Maharashtra,Chandrapur,"MIDC Khutala, Chandrapur - MPCB",14-09-2021 10:00,16,26,8,PM10,CO,16
India,Maharashtra,Chandrapur,"MIDC Khutala, Chandrapur - MPCB",14-09-2021 10:00,5,6,5,NO2,CO,16
India,Maharashtra,Chandrapur,"MIDC Khutala, Chandrapur - MPCB",14-09-2021 10:00,2,2,2,NH3,CO,16
India,Maharashtra,Chandrapur,"MIDC Khutala, Chandrapur - MPCB",14-09-2021 10:00,NA,NA,NA,SO2,CO,16
India,Maharashtra,Chandrapur,"MIDC Khutala, Chandrapur - MPCB",14-09-2021 10:00,16,21,10,CO,CO,16
India,Maharashtra,Chandrapur,"MIDC Khutala, Chandrapur - MPCB",14-09-2021 10:00,13,14,5,OZONE,CO,16
India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - IITM",14-09-2021 10:00,48,74,22,PM2.5,PM10,56
India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - IITM",14-09-2021 10:00,56,86,25,PM10,PM10,56
India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - IITM",14-09-2021 10:00,4,6,3,NO2,PM10,56
India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - IITM",14-09-2021 10:00,1,1,1,NH3,PM10,56
India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - IITM",14-09-2021 10:00,22,38,8,SO2,PM10,56
India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - IITM",14-09-2021 10:00,2,4,2,CO,PM10,56
India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - IITM",14-09-2021 10:00,3,7,2,OZONE,PM10,56
India,Maharashtra,Mumbai,"Bandra, Mumbai - MPCB",14-09-2021 10:00,65,138,16,PM2.5,PM10,103
India,Maharashtra,Mumbai,"Bandra, Mumbai - MPCB",14-09-2021 10:00,103,103,103,PM10,PM10,103
India,Maharashtra,Mumbai,"Bandra, Mumbai - MPCB",14-09-2021 10:00,10,10,10,NO2,PM10,103
India,Maharashtra,Mumbai,"Bandra, Mumbai - MPCB",14-09-2021 10:00,11,12,11,SO2,PM10,103
India,Maharashtra,Mumbai,"Bandra, Mumbai - MPCB",14-09-2021 10:00,6,6,6,OZONE,PM10,103
India,Maharashtra,Mumbai,"Borivali East, Mumbai - IITM",14-09-2021 10:00,18,34,12,PM2.5,PM10,77
India,Maharashtra,Mumbai,"Borivali East, Mumbai - IITM",14-09-2021 10:00,77,105,48,PM10,PM10,77
India,Maharashtra,Mumbai,"Borivali East, Mumbai - IITM",14-09-2021 10:00,19,23,15,NO2,PM10,77
India,Maharashtra,Mumbai,"Borivali East, Mumbai - IITM",14-09-2021 10:00,1,2,1,NH3,PM10,77
India,Maharashtra,Mumbai,"Borivali East, Mumbai - IITM",14-09-2021 10:00,12,25,4,CO,PM10,77
India,Maharashtra,Mumbai,"Borivali East, Mumbai - IITM",14-09-2021 10:00,6,14,5,OZONE,PM10,77
India,Maharashtra,Mumbai,"Borivali East, Mumbai - MPCB",14-09-2021 10:00,NA,NA,NA,PM2.5,PM10,51
India,Maharashtra,Mumbai,"Borivali East, Mumbai - MPCB",14-09-2021 10:00,51,79,24,PM10,PM10,51
India,Maharashtra,Mumbai,"Borivali East, Mumbai - MPCB",14-09-2021 10:00,2,9,1,NO2,PM10,51
India,Maharashtra,Mumbai,"Borivali East, Mumbai - MPCB",14-09-2021 10:00,3,4,2,NH3,PM10,51
India,Maharashtra,Mumbai,"Borivali East, Mumbai - MPCB",14-09-2021 10:00,13,20,6,SO2,PM10,51
India,Maharashtra,Mumbai,"Borivali East, Mumbai - MPCB",14-09-2021 10:00,12,15,10,CO,PM10,51
India,Maharashtra,Mumbai,"Borivali East, Mumbai - MPCB",14-09-2021 10:00,7,8,7,OZONE,PM10,51
India,Maharashtra,Mumbai,"Chakala-Andheri East, Mumbai - IITM",14-09-2021 10:00,29,45,14,PM2.5,PM10,33
India,Maharashtra,Mumbai,"Chakala-Andheri East, Mumbai - IITM",14-09-2021 10:00,33,52,16,PM10,PM10,33
India,Maharashtra,Mumbai,"Chakala-Andheri East, Mumbai - IITM",14-09-2021 10:00,15,20,11,NO2,PM10,33
India,Maharashtra,Mumbai,"Chakala-Andheri East, Mumbai - IITM",14-09-2021 10:00,2,2,1,NH3,PM10,33
India,Maharashtra,Mumbai,"Chakala-Andheri East, Mumbai - IITM",14-09-2021 10:00,6,8,5,SO2,PM10,33
India,Maharashtra,Mumbai,"Chakala-Andheri East, Mumbai - IITM",14-09-2021 10:00,17,27,16,CO,PM10,33
India,Maharashtra,Mumbai,"Chakala-Andheri East, Mumbai - IITM",14-09-2021 10:00,5,26,4,OZONE,PM10,33
India,Maharashtra,Mumbai,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB",14-09-2021 10:00,28,46,6,PM2.5,CO,81
India,Maharashtra,Mumbai,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB",14-09-2021 10:00,73,105,34,PM10,CO,81
India,Maharashtra,Mumbai,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB",14-09-2021 10:00,34,41,20,NO2,CO,81
India,Maharashtra,Mumbai,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB",14-09-2021 10:00,5,6,4,NH3,CO,81
India,Maharashtra,Mumbai,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB",14-09-2021 10:00,11,13,9,SO2,CO,81
India,Maharashtra,Mumbai,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB",14-09-2021 10:00,81,90,80,CO,CO,81
India,Maharashtra,Mumbai,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB",14-09-2021 10:00,9,11,8,OZONE,CO,81
India,Maharashtra,Mumbai,"Colaba, Mumbai - MPCB",14-09-2021 10:00,26,45,13,PM2.5,PM10,55
India,Maharashtra,Mumbai,"Colaba, Mumbai - MPCB",14-09-2021 10:00,55,78,15,PM10,PM10,55
India,Maharashtra,Mumbai,"Colaba, Mumbai - MPCB",14-09-2021 10:00,11,51,7,NO2,PM10,55
India,Maharashtra,Mumbai,"Colaba, Mumbai - MPCB",14-09-2021 10:00,3,4,2,NH3,PM10,55
India,Maharashtra,Mumbai,"Colaba, Mumbai - MPCB",14-09-2021 10:00,26,29,23,SO2,PM10,55
India,Maharashtra,Mumbai,"Colaba, Mumbai - MPCB",14-09-2021 10:00,42,186,34,CO,PM10,55
India,Maharashtra,Mumbai,"Colaba, Mumbai - MPCB",14-09-2021 10:00,16,17,16,OZONE,PM10,55
India,Maharashtra,Mumbai,"Deonar, Mumbai - IITM",14-09-2021 10:00,42,67,14,PM2.5,PM10,48
India,Maharashtra,Mumbai,"Deonar, Mumbai - IITM",14-09-2021 10:00,48,79,15,PM10,PM10,48
India,Maharashtra,Mumbai,"Deonar, Mumbai - IITM",14-09-2021 10:00,14,29,7,NO2,PM10,48
India,Maharashtra,Mumbai,"Deonar, Mumbai - IITM",14-09-2021 10:00,3,3,2,NH3,PM10,48
India,Maharashtra,Mumbai,"Deonar, Mumbai - IITM",14-09-2021 10:00,6,17,1,SO2,PM10,48
India,Maharashtra,Mumbai,"Deonar, Mumbai - IITM",14-09-2021 10:00,38,44,33,CO,PM10,48
India,Maharashtra,Mumbai,"Deonar, Mumbai - IITM",14-09-2021 10:00,8,42,4,OZONE,PM10,48
India,Maharashtra,Mumbai,"Kandivali East, Mumbai - MPCB",14-09-2021 10:00,29,56,15,PM2.5,PM10,65
India,Maharashtra,Mumbai,"Kandivali East, Mumbai - MPCB",14-09-2021 10:00,65,99,23,PM10,PM10,65
India,Maharashtra,Mumbai,"Kandivali East, Mumbai - MPCB",14-09-2021 10:00,19,31,7,NO2,PM10,65
India,Maharashtra,Mumbai,"Kandivali East, Mumbai - MPCB",14-09-2021 10:00,2,4,1,NH3,PM10,65
India,Maharashtra,Mumbai,"Kandivali East, Mumbai - MPCB",14-09-2021 10:00,18,20,16,SO2,PM10,65
India,Maharashtra,Mumbai,"Kandivali East, Mumbai - MPCB",14-09-2021 10:00,27,38,22,CO,PM10,65
India,Maharashtra,Mumbai,"Kandivali East, Mumbai - MPCB",14-09-2021 10:00,22,22,22,OZONE,PM10,65
India,Maharashtra,Mumbai,"Khindipada-Bhandup West, Mumbai - IITM",14-09-2021 10:00,31,58,7,PM2.5,CO,62
India,Maharashtra,Mumbai,"Khindipada-Bhandup West, Mumbai - IITM",14-09-2021 10:00,36,67,8,PM10,CO,62
